2024-04-02 16:45:27,365 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:45:27,365 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:45:27,371 [main] INFO   org.testng.internal.Utils - [TestNG] Running:
  C:\Users\bbdnet10211\AppData\Local\Temp\testng-eclipse-966432637\testng-customsuite.xml

2024-04-02 16:45:27,394 [main] INFO   org.testng.internal.Utils - [Utils] DynamicGraphHelper.createDynamicGraph() took 4 ms.
2024-04-02 16:45:29,140 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.reporters.jq.Main@497d4c96: 47 ms
2024-04-02 16:45:29,141 [main] TRACE  org.testng.internal.Graph - [Graph] ADDING NODE ParameterisewithMultipleDataSet.addBook(java.lang.String,java.lang.String)[pri:0, instance:ParameterisewithMultipleDataSet@106cc338] -719974817
2024-04-02 16:45:29,141 [main] TRACE  org.testng.internal.Graph - [Graph] ================ SORTING
2024-04-02 16:45:29,141 [main] TRACE  org.testng.internal.Graph - [Graph] =============== DONE SORTING
2024-04-02 16:45:29,141 [main] TRACE  org.testng.internal.Graph - [Graph] ====== SORTED NODES
2024-04-02 16:45:29,141 [main] TRACE  org.testng.internal.Graph - [Graph] ====== END SORTED NODES
2024-04-02 16:45:29,151 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.reporters.FailedReporter@999b951: 11 ms
2024-04-02 16:45:29,158 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.reporters.XMLReporter@4debbf0: 7 ms
2024-04-02 16:45:29,163 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.reporters.EmailableReporter2@60a7e509: 5 ms
2024-04-02 16:45:29,172 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.reporters.JUnitReportReporter@5d0b0cb9: 9 ms
2024-04-02 16:45:29,172 [main] INFO   org.testng.internal.Utils - [TestNG] Time taken by org.testng.internal.ExitCodeListener@7f7b6639: 0 ms
2024-04-02 16:50:33,751 [main] DEBUG  org.testng.TestNG - suiteXmlPath: "C:\Users\BBDNET~1\AppData\Local\Temp\testng-eclipse-962430262\testng-customsuite.xml"
2024-04-02 16:50:34,052 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:50:34,054 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:50:34,055 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:50:34,055 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:50:34,055 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:50:34,055 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
2024-04-02 16:50:34,056 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.collectMethodsByGroup() took 0 ms.
2024-04-02 16:50:34,056 [main] INFO   org.testng.internal.Utils - [Utils] MethodGroupsHelper.sortMethods() took 0 ms.
